antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'HP 61 ink', 'Apple Pencil'})",0.23836821757099053,0.03319557392347687,0.013464871350486601,0.056487695749440715,1.7016634771749188,0.005552101563101368,1.0246866116329718
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Apple Pencil'})",frozenset({'HP 61 ink'}),0.05092654312758299,0.1638448206905746,0.013464871350486601,0.2643979057591623,1.6137092685919252,0.005120821023356953,1.1366949412676175
"frozenset({'HP 61 ink', 'Apple Pencil'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.03319557392347687,0.23836821757099053,0.013464871350486601,0.40562248995983935,1.7016634771749188,0.005552101563101368,1.2813940123298875
"frozenset({'HP 61 ink', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'Apple Pencil'}),0.05265964538061592,0.17970937208372217,0.013464871350486601,0.25569620253164554,1.4228317620102917,0.004001439544984633,1.1020911497514618
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'Syntech USB C to USB Adapter'}),0.12958272230369283,0.08105585921877083,0.013331555792560993,0.10288065843621401,1.2692562811349364,0.002828116896327792,1.0243276431643977
frozenset({'Syntech USB C to USB Adapter'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.08105585921877083,0.12958272230369283,0.013331555792560993,0.16447368421052633,1.2692562811349364,0.002828116896327792,1.0417592614947928
frozenset({'Dust-Off Compressed Gas 2 pack'}),frozenset({'SanDisk 128GB microSDXC card'}),0.23836821757099053,0.043060925209972005,0.013331555792560993,0.055928411633109625,1.2988204819193663,0.003067199803302235,1.0136297782728496
frozenset({'SanDisk 128GB microSDXC card'}),frozenset({'Dust-Off Compressed Gas 2 pack'}),0.043060925209972005,0.23836821757099053,0.013331555792560993,0.30959752321981426,1.2988204819193663,0.003067199803302235,1.1031706983164578
frozenset({'USB 2.0 Printer cable'}),frozenset({'TopMate C5 Laptop Cooler pad'}),0.1709105452606319,0.07652313024930009,0.013331555792560993,0.07800312012480501,1.0193404251849518,0.0002529458766027601,1.0016052005248708
frozenset({'TopMate C5 Laptop Cooler pad'}),frozenset({'USB 2.0 Printer cable'}),0.07652313024930009,0.1709105452606319,0.013331555792560993,0.17421602787456447,1.0193404251849518,0.0002529458766027601,1.0040028418151843
frozenset({'TopMate C5 Laptop Cooler pad'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.07652313024930009,0.12958272230369283,0.013198240234635382,0.17247386759581884,1.3309943218479807,0.0032821646977310125,1.051830562942485
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'TopMate C5 Laptop Cooler pad'}),0.12958272230369283,0.07652313024930009,0.013198240234635382,0.10185185185185186,1.3309943218479805,0.0032821646977310125,1.0282010508564494
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Screen Mom Screen Cleaner kit'})",frozenset({'Apple Pencil'}),0.04799360085321957,0.17970937208372217,0.013064924676709772,0.27222222222222225,1.514791460600066,0.004440024803340891,1.1271168933200764
"frozenset({'Screen Mom Screen Cleaner kit', 'Apple Pencil'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.03079589388081589,0.23836821757099053,0.013064924676709772,0.42424242424242425,1.7797776421937497,0.005724162343834314,1.3228341484293324
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'Screen Mom Screen Cleaner kit', 'Apple Pencil'})",0.23836821757099053,0.03079589388081589,0.013064924676709772,0.05480984340044743,1.7797776421937497,0.005724162343834314,1.0254064744030185
frozenset({'Screen Mom Screen Cleaner kit'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'Apple Pencil'})",0.12958272230369283,0.05092654312758299,0.013064924676709772,0.10082304526748971,1.9797739857367547,0.006465724580721148,1.0554913044393472
frozenset({'Apple Pencil'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'Screen Mom Screen Cleaner kit'})",0.17970937208372217,0.04799360085321957,0.013064924676709772,0.07270029673590504,1.5147914606000659,0.004440024803340891,1.026643700839888
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Apple Pencil'})",frozenset({'Screen Mom Screen Cleaner kit'}),0.05092654312758299,0.12958272230369283,0.013064924676709772,0.25654450261780104,1.979773985736755,0.006465724580721148,1.1707725354929202
frozenset({'SanDisk 128GB Ultra microSDXC card'}),frozenset({'Apple Pencil'}),0.04946007199040128,0.17970937208372217,0.012531662445007332,0.25336927223719674,1.4098834651715229,0.0036432239643966226,1.098656400566567
frozenset({'Apple Pencil'}),frozenset({'SanDisk 128GB Ultra microSDXC card'}),0.17970937208372217,0.04946007199040128,0.012531662445007332,0.06973293768545993,1.4098834651715226,0.0036432239643966226,1.02179252229421
frozenset({'Apple USB-C Charger cable'}),frozenset({'Anker USB C to HDMI Adapter'}),0.13211571790427942,0.06839088121583789,0.012265031329156113,0.09283551967709386,1.3574254056488908,0.003229520959219391,1.026946203242608
frozenset({'Anker USB C to HDMI Adapter'}),frozenset({'Apple USB-C Charger cable'}),0.06839088121583789,0.13211571790427942,0.012265031329156113,0.1793372319688109,1.3574254056488906,0.003229520959219391,1.0575407047864718
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'Nylon Braided Lightning to USB cable'}),0.05972536995067324,0.09532062391681109,0.011998400213304892,0.20089285714285715,2.1075487012987013,0.006305340685944358,1.1321127387856667
frozenset({'HP 62XL Tri-Color ink'}),frozenset({'HP 61 ink'}),0.058525529929342755,0.1638448206905746,0.011998400213304892,0.20501138952164008,1.2512534034188951,0.0024092952562108708,1.0517825894465265
frozenset({'Nylon Braided Lightning to USB cable'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",0.09532062391681109,0.05972536995067324,0.011998400213304892,0.12587412587412586,2.1075487012987013,0.006305340685944358,1.0756741767764297
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Nylon Braided Lightning to USB cable'})",0.23836821757099053,0.027862951606452472,0.011998400213304892,0.050335570469798654,1.806541215760573,0.005356758102608049,1.0236637470716508
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'Nylon Braided Lightning to USB cable'})",0.17411011865084655,0.03572856952406346,0.011998400213304892,0.06891271056661562,1.9287844849260587,0.005777694734245183,1.0356402041131358
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Nylon Braided Lightning to USB cable'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.03572856952406346,0.17411011865084655,0.011998400213304892,0.33582089552238803,1.9287844849260587,0.005777694734245183,1.2434746528178264
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Nylon Braided Lightning to USB cable'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.027862951606452472,0.23836821757099053,0.011998400213304892,0.43062200956937796,1.806541215760573,0.005356758102608049,1.3376558195601933
frozenset({'HP 61 ink'}),frozenset({'HP 62XL Tri-Color ink'}),0.1638448206905746,0.058525529929342755,0.011998400213304892,0.07323026851098453,1.2512534034188951,0.0024092952562108708,1.0158666582237381
frozenset({'USB 2.0 Printer cable'}),frozenset({'Anker USB C to HDMI Adapter'}),0.1709105452606319,0.06839088121583789,0.011998400213304892,0.0702028081123245,1.0264936913266005,0.0003096774138509305,1.0019487334574628
frozenset({'SanDisk Ultra 64GB card'}),frozenset({'Apple Lightning to Digital AV Adapter'}),0.09825356619117451,0.0871883748833489,0.011998400213304892,0.12211668928086838,1.400607471400296,0.0034318314506028343,1.0397869670957836
frozenset({'Apple Lightning to Digital AV Adapter'}),frozenset({'SanDisk Ultra 64GB card'}),0.0871883748833489,0.09825356619117451,0.011998400213304892,0.13761467889908255,1.400607471400296,0.0034318314506028343,1.0456421413315102
frozenset({'USB Type C to USB-A Charger cable'}),frozenset({'Apple USB-C Charger cable'}),0.08038928142914278,0.13211571790427942,0.011998400213304892,0.14925373134328357,1.1297197162522403,0.0013777125854845355,1.0201446824633909
frozenset({'Apple USB-C Charger cable'}),frozenset({'USB Type C to USB-A Charger cable'}),0.13211571790427942,0.08038928142914278,0.011998400213304892,0.09081735620585267,1.1297197162522403,0.0013777125854845355,1.0114697248653934
frozenset({'Apple Pencil'}),frozenset({'FEIYOLD Blue light Blocking Glasses'}),0.17970937208372217,0.0658578856152513,0.011998400213304892,0.06676557863501484,1.0137826019053569,0.00016312094262648305,1.0009726313121154
frozenset({'FEIYOLD Blue light Blocking Glasses'}),frozenset({'Apple Pencil'}),0.0658578856152513,0.17970937208372217,0.011998400213304892,0.18218623481781376,1.0137826019053569,0.00016312094262648305,1.0030286390857457
frozenset({'Anker USB C to HDMI Adapter'}),frozenset({'USB 2.0 Printer cable'}),0.06839088121583789,0.1709105452606319,0.011998400213304892,0.17543859649122806,1.0264936913266005,0.0003096774138509305,1.0054914663860421
frozenset({'Cat8 Ethernet Cable'}),frozenset({'Apple USB-C Charger cable'}),0.06252499666711105,0.13211571790427942,0.011865084655379284,0.18976545842217488,1.4363579249492773,0.003604549833741229,1.0711519165865604
frozenset({'VIVO Dual LCD Monitor Desk mount'}),frozenset({'HyperX Cloud Stinger Headset'}),0.17411011865084655,0.047460338621517134,0.011865084655379284,0.06814701378254212,1.435872894333844,0.0036017594667775796,1.0221995051440418
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'HP 62XL Tri-Color ink'}),0.12958272230369283,0.058525529929342755,0.011865084655379284,0.09156378600823047,1.5645101568285575,0.004281187162868798,1.0363682728297607
frozenset({'HP 62XL Tri-Color ink'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.058525529929342755,0.12958272230369283,0.011865084655379284,0.2027334851936219,1.5645101568285575,0.004281187162868798,1.0917519568819396
frozenset({'HyperX Cloud Stinger Headset'}),frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.047460338621517134,0.17411011865084655,0.011865084655379284,0.25,1.435872894333844,0.0036017594667775796,1.101186508465538
frozenset({'Apple USB-C Charger cable'}),frozenset({'Cat8 Ethernet Cable'}),0.13211571790427942,0.06252499666711105,0.011865084655379284,0.0898082744702321,1.4363579249492773,0.003604549833741229,1.0299753085397927
frozenset({'Stylus Pen for iPad'}),frozenset({'Syntech USB C to USB Adapter'}),0.09505399280095987,0.08105585921877083,0.011865084655379284,0.12482468443197757,1.5399834834280655,0.004160401596722625,1.0500114941939367
frozenset({'Falcon Dust Off Compressed Gas'}),frozenset({'Apple USB-C Charger cable'}),0.05999200106652446,0.13211571790427942,0.011865084655379284,0.1977777777777778,1.4970041484471357,0.0039391983659611066,1.08185021313871
frozenset({'Apple USB-C Charger cable'}),frozenset({'Falcon Dust Off Compressed Gas'}),0.13211571790427942,0.05999200106652446,0.011865084655379284,0.0898082744702321,1.4970041484471355,0.0039391983659611066,1.0327582338615013
frozenset({'Syntech USB C to USB Adapter'}),frozenset({'Stylus Pen for iPad'}),0.08105585921877083,0.09505399280095987,0.011865084655379284,0.14638157894736845,1.5399834834280655,0.004160401596722625,1.0601294265453112
frozenset({'Apple Pencil'}),frozenset({'Premium Nylon USB Cable'}),0.17970937208372217,0.0510598586855086,0.011731769097453673,0.06528189910979229,1.2785366193800312,0.002555833954397334,1.0152153257872496
frozenset({'Premium Nylon USB Cable'}),frozenset({'Apple Pencil'}),0.0510598586855086,0.17970937208372217,0.011731769097453673,0.2297650130548303,1.2785366193800312,0.002555833954397334,1.0649874931929981
frozenset({'Anker USB C to HDMI Adapter'}),frozenset({'SanDisk Ultra 64GB card'}),0.06839088121583789,0.09825356619117451,0.011731769097453673,0.17153996101364521,1.745890430886503,0.005012121123040592,1.0884609895151234
frozenset({'SanDisk Ultra 64GB card'}),frozenset({'Anker USB C to HDMI Adapter'}),0.09825356619117451,0.06839088121583789,0.011731769097453673,0.11940298507462688,1.7458904308865033,0.005012121123040592,1.057928999297269
frozenset({'USB Type C Cable'}),frozenset({'HP 61 ink'}),0.04679376083188908,0.1638448206905746,0.011598453539528063,0.24786324786324784,1.5127926950546964,0.003931538186589563,1.111706317945486
frozenset({'HP 61 ink'}),frozenset({'USB Type C Cable'}),0.1638448206905746,0.04679376083188908,0.011598453539528063,0.07078925956061838,1.5127926950546964,0.003931538186589563,1.0258235270907252
frozenset({'HP 65 ink'}),frozenset({'Dust-Off Compressed Gas 2 pack'}),0.03332888948140248,0.23836821757099053,0.011598453539528063,0.348,1.4599261744966443,0.0036539055602256183,1.1681469055659655
frozenset({'Dust-Off Compressed Gas 2 pack'}),frozenset({'HP 65 ink'}),0.23836821757099053,0.03332888948140248,0.011598453539528063,0.04865771812080537,1.4599261744966443,0.0036539055602256183,1.0161128428026176
frozenset({'Logitech M510 Wireless mouse'}),frozenset({'Apple USB-C Charger cable'}),0.07145713904812692,0.13211571790427942,0.011465137981602452,0.16044776119402984,1.2144486949711584,0.002024526756873247,1.0337466115629026
frozenset({'Apple USB-C Charger cable'}),frozenset({'Logitech M510 Wireless mouse'}),0.13211571790427942,0.07145713904812692,0.011465137981602452,0.08678102926337034,1.2144486949711584,0.002024526756873247,1.016780083097576
frozenset({'Syntech USB C to USB Adapter'}),frozenset({'Apple Lightning to Digital AV Adapter'}),0.08105585921877083,0.0871883748833489,0.011465137981602452,0.14144736842105263,1.622319129245131,0.00439800934154431,1.0631982146952565
frozenset({'Apple Lightning to Digital AV Adapter'}),frozenset({'Syntech USB C to USB Adapter'}),0.0871883748833489,0.08105585921877083,0.011465137981602452,0.1314984709480122,1.6223191292451309,0.00439800934154431,1.0580800494206406
frozenset({'Logitech M510 Wireless mouse'}),frozenset({'SanDisk Ultra 64GB card'}),0.07145713904812692,0.09825356619117451,0.011465137981602452,0.16044776119402984,1.6329968205107435,0.004444219240305353,1.0740801967145122
frozenset({'Premium Nylon USB Cable'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.0510598586855086,0.12958272230369283,0.011465137981602452,0.22454308093994776,1.732816512479988,0.004848662492692393,1.122457297500625
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'Premium Nylon USB Cable'}),0.12958272230369283,0.0510598586855086,0.011465137981602452,0.08847736625514403,1.732816512479988,0.004848662492692393,1.0410494552569816
frozenset({'Stylus Pen for iPad'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",0.09505399280095987,0.05972536995067324,0.011465137981602452,0.12061711079943899,2.0195289020236427,0.005788003096276493,1.069243718062472
frozenset({'SanDisk Ultra 64GB card'}),frozenset({'Logitech M510 Wireless mouse'}),0.09825356619117451,0.07145713904812692,0.011465137981602452,0.11668928086838534,1.6329968205107432,0.004444219240305353,1.0512075092496629
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'Stylus Pen for iPad', 'Dust-Off Compressed Gas 2 pack'})",0.17411011865084655,0.03372883615517931,0.011465137981602452,0.06584992343032159,1.9523331053392972,0.0055926063166692195,1.0343853606404392
"frozenset({'Stylus Pen for iPad', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.03372883615517931,0.17411011865084655,0.011465137981602452,0.33992094861660077,1.9523331053392974,0.0055926063166692195,1.2511984430020109
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'Stylus Pen for iPad'}),0.05972536995067324,0.09505399280095987,0.011465137981602452,0.1919642857142857,2.019528902023642,0.005788003096276493,1.1199331801800276
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Stylus Pen for iPad'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.025196640447940274,0.23836821757099053,0.011465137981602452,0.455026455026455,1.908922505119373,0.005459059709249805,1.3975573483406096
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Stylus Pen for iPad'})",0.23836821757099053,0.025196640447940274,0.011465137981602452,0.04809843400447427,1.908922505119373,0.005459059709249805,1.0240589934659712
frozenset({'SanDisk Ultra 64GB card'}),frozenset({'SAMSUNG EVO 32GB card'}),0.09825356619117451,0.0523930142647647,0.011331822423676844,0.1153324287652646,2.201294015695292,0.006184021928658635,1.0711447062682031
frozenset({'Cat8 Ethernet Cable'}),frozenset({'HP 61 ink'}),0.06252499666711105,0.1638448206905746,0.011331822423676844,0.18123667377398722,1.1061483238231717,0.00108742555607526,1.0212416122294805
frozenset({'SAMSUNG EVO 32GB card'}),frozenset({'SanDisk Ultra 64GB card'}),0.0523930142647647,0.09825356619117451,0.011331822423676844,0.2162849872773537,2.201294015695292,0.006184021928658635,1.1506050275547675
frozenset({'HP 61 ink'}),frozenset({'Cat8 Ethernet Cable'}),0.1638448206905746,0.06252499666711105,0.011331822423676844,0.0691619202603743,1.106148323823172,0.00108742555607526,1.007130051657448
frozenset({'Cat8 Ethernet Cable'}),frozenset({'Screen Mom Screen Cleaner kit'}),0.06252499666711105,0.12958272230369283,0.011331822423676844,0.18123667377398722,1.3986175822825908,0.003229663143523274,1.0630877688530418
frozenset({'Screen Mom Screen Cleaner kit'}),frozenset({'Cat8 Ethernet Cable'}),0.12958272230369283,0.06252499666711105,0.011331822423676844,0.0874485596707819,1.3986175822825908,0.003229663143523274,1.0273119540468636
frozenset({'Nylon Braided Lightning to USB cable'}),frozenset({'FEIYOLD Blue light Blocking Glasses'}),0.09532062391681109,0.0658578856152513,0.011331822423676844,0.11888111888111888,1.8051159366948841,0.005054207676989111,1.0601771615636433
frozenset({'FEIYOLD Blue light Blocking Glasses'}),frozenset({'Nylon Braided Lightning to USB cable'}),0.0658578856152513,0.09532062391681109,0.011331822423676844,0.17206477732793524,1.8051159366948841,0.005054207676989111,1.0926934273474214
frozenset({'SanDisk Ultra 128GB card'}),frozenset({'Apple USB-C Charger cable'}),0.06332489001466471,0.13211571790427942,0.011198506865751233,0.1768421052631579,1.338539486961602,0.0028322935602542697,1.0543351253081004
frozenset({'Apple USB-C Charger cable'}),frozenset({'SanDisk Ultra 128GB card'}),0.13211571790427942,0.06332489001466471,0.011198506865751233,0.08476286579212917,1.338539486961602,0.0028322935602542697,1.023423411240868
frozenset({'Anker USB C to HDMI Adapter'}),frozenset({'Logitech M510 Wireless mouse'}),0.06839088121583789,0.07145713904812692,0.011198506865751233,0.16374269005847952,2.2914811905385353,0.0063114901570871735,1.1103554491102818
frozenset({'Logitech M510 Wireless mouse'}),frozenset({'Anker USB C to HDMI Adapter'}),0.07145713904812692,0.06839088121583789,0.011198506865751233,0.15671641791044774,2.2914811905385353,0.0063114901570871735,1.1047400169652895
frozenset({'Falcon Dust Off Compressed Gas'}),frozenset({'USB 2.0 Printer cable'}),0.05999200106652446,0.1709105452606319,0.011065191307825623,0.18444444444444444,1.0791870341480327,0.0008119256942695167,1.0165946992717048
frozenset({'Nylon Braided Lightning to USB cable'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'Screen Mom Screen Cleaner kit'})",0.09532062391681109,0.04799360085321957,0.011065191307825623,0.11608391608391608,2.4187373737373736,0.0064904113304823366,1.0770325559967533
frozenset({'Screen Mom Screen Cleaner kit'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'Nylon Braided Lightning to USB cable'})",0.12958272230369283,0.03572856952406346,0.011065191307825623,0.08539094650205761,2.3899906332534853,0.006435386004880725,1.0542990218477055
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'Screen Mom Screen Cleaner kit', 'Nylon Braided Lightning to USB cable'})",0.23836821757099053,0.023596853752832957,0.011065191307825623,0.046420581655480984,1.9672360621342533,0.0054404513384794925,1.0239347950087594
"frozenset({'Screen Mom Screen Cleaner kit', 'Nylon Braided Lightning to USB cable'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.023596853752832957,0.23836821757099053,0.011065191307825623,0.46892655367231634,1.9672360621342533,0.0054404513384794925,1.434136441382284
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Nylon Braided Lightning to USB cable'})",frozenset({'Screen Mom Screen Cleaner kit'}),0.03572856952406346,0.12958272230369283,0.011065191307825623,0.3097014925373134,2.3899906332534853,0.006435386004880725,1.2609288130951908
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Screen Mom Screen Cleaner kit'})",frozenset({'Nylon Braided Lightning to USB cable'}),0.04799360085321957,0.09532062391681109,0.011065191307825623,0.23055555555555557,2.418737373737374,0.0064904113304823366,1.175756589855408
"frozenset({'Dust-Off Compressed Gas 2 pack', 'Screen Mom Screen Cleaner kit'})",frozenset({'SanDisk Ultra 64GB card'}),0.04799360085321957,0.09825356619117451,0.011065191307825623,0.23055555555555557,2.3465362581034226,0.0063496488696410044,1.1719448237226613
frozenset({'USB 2.0 Printer cable'}),frozenset({'Falcon Dust Off Compressed Gas'}),0.1709105452606319,0.05999200106652446,0.011065191307825623,0.06474258970358815,1.0791870341480327,0.0008119256942695167,1.005079445064817
frozenset({'Screen Mom Screen Cleaner kit'}),"frozenset({'SanDisk Ultra 64GB card', 'Dust-Off Compressed Gas 2 pack'})",0.12958272230369283,0.040927876283162246,0.011065191307825623,0.08539094650205761,2.0863761879867564,0.005761645680944714,1.0486142904980498
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'SanDisk Ultra 64GB card', 'Screen Mom Screen Cleaner kit'})",0.23836821757099053,0.021997067057725635,0.011065191307825623,0.046420581655480984,2.1103077757440176,0.00582178964148601,1.0256124598831593
frozenset({'SanDisk Ultra 64GB card'}),"frozenset({'Dust-Off Compressed Gas 2 pack', 'Screen Mom Screen Cleaner kit'})",0.09825356619117451,0.04799360085321957,0.011065191307825623,0.11261872455902307,2.3465362581034226,0.0063496488696410044,1.0728267831363565
"frozenset({'SanDisk Ultra 64GB card', 'Screen Mom Screen Cleaner kit'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.021997067057725635,0.23836821757099053,0.011065191307825623,0.503030303030303,2.1103077757440176,0.00582178964148601,1.5325517573266656
"frozenset({'SanDisk Ultra 64GB card', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'Screen Mom Screen Cleaner kit'}),0.040927876283162246,0.12958272230369283,0.011065191307825623,0.2703583061889251,2.0863761879867564,0.005761645680944714,1.1929379654141352
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Screen Mom Screen Cleaner kit'})",frozenset({'HP 61 ink'}),0.03546193840821224,0.1638448206905746,0.010931875749900012,0.3082706766917293,1.8814795328435,0.005121620810066277,1.2087895526973216
frozenset({'HP 62XL Tri-Color ink'}),frozenset({'Apple Pencil'}),0.058525529929342755,0.17970937208372217,0.010931875749900012,0.18678815489749429,1.0393901705386532,0.00041428951543073626,1.008704721723378
frozenset({'Dust-Off Compressed Gas 2 pack'}),frozenset({'VicTsing Wireless mouse'}),0.23836821757099053,0.028129582722303693,0.010931875749900012,0.04586129753914989,1.6303582599107265,0.00422667725536875,1.0185840012265657
frozenset({'VicTsing Wireless mouse'}),frozenset({'Dust-Off Compressed Gas 2 pack'}),0.028129582722303693,0.23836821757099053,0.010931875749900012,0.38862559241706157,1.6303582599107265,0.00422667725536875,1.2457698146707055
frozenset({'Screen Mom Screen Cleaner kit'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'HP 61 ink'})",0.12958272230369283,0.03919477403012932,0.010931875749900012,0.08436213991769548,2.152382352117802,0.005852910230997773,1.0493288535311398
frozenset({'HP 61 ink'}),"frozenset({'VIVO Dual LCD Monitor Desk mount', 'Screen Mom Screen Cleaner kit'})",0.1638448206905746,0.03546193840821224,0.010931875749900012,0.06672091131000812,1.8814795328434997,0.005121620810066277,1.0334937033097709
frozenset({'VIVO Dual LCD Monitor Desk mount'}),"frozenset({'HP 61 ink', 'Screen Mom Screen Cleaner kit'})",0.17411011865084655,0.03212904946007199,0.010931875749900012,0.06278713629402756,1.9542170512095467,0.005337883136267961,1.032711978272178
"frozenset({'HP 61 ink', 'Screen Mom Screen Cleaner kit'})",frozenset({'VIVO Dual LCD Monitor Desk mount'}),0.03212904946007199,0.17411011865084655,0.010931875749900012,0.34024896265560167,1.954217051209547,0.005337883136267961,1.2518205119820502
frozenset({'Apple Pencil'}),frozenset({'HP 62XL Tri-Color ink'}),0.17970937208372217,0.058525529929342755,0.010931875749900012,0.06083086053412462,1.0393901705386532,0.00041428951543073626,1.0024546490167818
"frozenset({'VIVO Dual LCD Monitor Desk mount', 'HP 61 ink'})",frozenset({'Screen Mom Screen Cleaner kit'}),0.03919477403012932,0.12958272230369283,0.010931875749900012,0.2789115646258503,2.152382352117802,0.005852910230997773,1.2070881115222372
frozenset({'SAMSUNG EVO 32GB card'}),frozenset({'HP 61 ink'}),0.0523930142647647,0.1638448206905746,0.010931875749900012,0.20865139949109412,1.2734696074716818,0.002347551722250924,1.0566205320533897
frozenset({'HP 61 ink'}),frozenset({'SAMSUNG EVO 32GB card'}),0.1638448206905746,0.0523930142647647,0.010931875749900012,0.06672091131000812,1.2734696074716818,0.002347551722250924,1.0153522105218868
frozenset({'Dust-Off Compressed Gas 2 pack'}),"frozenset({'HP 61 ink', 'SanDisk Ultra 64GB card'})",0.23836821757099053,0.023063591521130515,0.010931875749900012,0.04586129753914989,1.988471634920019,0.005434248548222722,1.023893492590984
frozenset({'SanDisk Ultra 64GB card'}),"frozenset({'HP 61 ink', 'Dust-Off Compressed Gas 2 pack'})",0.09825356619117451,0.05265964538061592,0.010931875749900012,0.1112618724559023,2.112848874156261,0.005757877796891889,1.0659386890908182
frozenset({'HP 61 ink'}),"frozenset({'SanDisk Ultra 64GB card', 'Dust-Off Compressed Gas 2 pack'})",0.1638448206905746,0.040927876283162246,0.010931875749900012,0.06672091131000812,1.6302070219425764,0.004226055199039273,1.0276370009136824
"frozenset({'SanDisk Ultra 64GB card', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'HP 61 ink'}),0.040927876283162246,0.1638448206905746,0.010931875749900012,0.267100977198697,1.6302070219425762,0.004226055199039273,1.1408872891021935
"frozenset({'HP 61 ink', 'Dust-Off Compressed Gas 2 pack'})",frozenset({'SanDisk Ultra 64GB card'}),0.05265964538061592,0.09825356619117451,0.010931875749900012,0.20759493670886073,2.112848874156261,0.005757877796891889,1.1379867135926072
"frozenset({'HP 61 ink', 'SanDisk Ultra 64GB card'})",frozenset({'Dust-Off Compressed Gas 2 pack'}),0.023063591521130515,0.23836821757099053,0.010931875749900012,0.47398843930635837,1.988471634920019,0.005434248548222722,1.4479373446177872
frozenset({'FEIYOLD Blue light Blocking Glasses'}),frozenset({'Stylus Pen for iPad'}),0.0658578856152513,0.09505399280095987,0.010798560191974404,0.1639676113360324,1.7249944637189047,0.004538505206815868,1.082429364543162
frozenset({'Stylus Pen for iPad'}),frozenset({'FEIYOLD Blue light Blocking Glasses'}),0.09505399280095987,0.0658578856152513,0.010798560191974404,0.11360448807854139,1.7249944637189047,0.004538505206815868,1.0538660246144396
frozenset({'HP 61 ink'}),frozenset({'3A USB Type C Cable 3 pack 6FT'}),0.1638448206905746,0.04252766297826956,0.010665244634048793,0.06509357200976403,1.5306171901104701,0.003697307318985029,1.0241370776324688
frozenset({'3A USB Type C Cable 3 pack 6FT'}),frozenset({'HP 61 ink'}),0.04252766297826956,0.1638448206905746,0.010665244634048793,0.2507836990595611,1.5306171901104701,0.003697307318985029,1.1160397581577686
frozenset({'Apple Lightning to Digital AV Adapter'}),frozenset({'Cat8 Ethernet Cable'}),0.0871883748833489,0.06252499666711105,0.010665244634048793,0.12232415902140673,1.9564040870353345,0.005213791785056575,1.0681335403827688
frozenset({'Cat8 Ethernet Cable'}),frozenset({'Apple Lightning to Digital AV Adapter'}),0.06252499666711105,0.0871883748833489,0.010665244634048793,0.1705756929637527,1.9564040870353345,0.005213791785056575,1.1005363809247029
